Person_ID,Timestamp,First_Seen,Camera_ID,Location,Confidence_Pct,BBox_X,BBox_Y,BBox_W,BBox_H,Frame_Number
Person-17,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,48.3,779,74,30,82,21
Person-18,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.9,376,205,44,87,21
Person-19,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.4,885,474,71,114,21
Person-20,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,77.1,616,137,38,93,21
Person-23,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.1,256,0,31,70,21
Person-24,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.2,58,82,34,80,21
Person-25,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,41.0,1061,12,25,72,21
Person-28,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.8,656,86,40,94,21
Person-30,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.3,1212,401,61,125,21
Person-34,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,44.3,224,324,41,99,21
Person-38,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,51.1,920,0,32,118,21
Person-35,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,53.5,1135,127,47,91,21
Person-1,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.8,997,363,56,121,24
Person-2,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,76.6,989,260,51,113,24
Person-3,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,80.1,448,353,48,127,24
Person-4,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,64.3,1203,119,40,86,24
Person-5,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.3,738,535,64,132,24
Person-6,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,69.3,503,247,38,103,24
Person-7,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,77.9,155,341,49,120,24
Person-8,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.3,798,56,33,92,24
Person-9,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.3,467,117,36,93,24
Person-10,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.6,178,0,43,75,24
Person-12,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,64.4,726,47,32,71,24
Person-13,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.6,531,37,24,86,24
Person-14,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,61.6,563,34,28,88,24
Person-15,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.4,1119,17,37,88,24
Person-16,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,51.2,1079,13,33,73,24
Person-17,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,43.9,778,68,28,83,24
Person-18,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,47.7,376,210,47,87,24
Person-19,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.2,874,473,73,114,24
Person-20,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.9,616,138,39,92,24
Person-23,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,51.9,256,0,33,64,24
Person-24,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.7,58,82,34,79,24
Person-29,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,41.1,864,0,27,65,24
Person-30,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,82.1,1197,393,69,124,24
Person-38,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,48.0,919,0,33,118,24
Person-58,2026-03-12 08:00:00,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,53.0,48,548,74,113,24
Person-1,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.0,1000,374,56,119,27
Person-2,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,74.7,994,268,50,109,27
Person-3,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,79.9,450,344,46,121,27
Person-4,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.4,1204,124,42,89,27
Person-5,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,80.1,734,525,65,137,27
Person-6,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,68.3,504,240,38,100,27
Person-7,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,81.4,152,348,49,120,27
Person-8,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,47.1,798,53,31,88,27
Person-9,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.7,468,112,34,92,27
Person-10,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.6,184,0,40,72,27
Person-12,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,64.9,728,50,31,71,27
Person-13,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,57.4,530,34,26,88,27
Person-14,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,58.5,563,34,28,87,27
Person-15,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,57.8,1119,21,38,90,27
Person-16,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.6,1082,15,30,73,27
Person-17,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.7,778,64,26,84,27
Person-18,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,41.4,378,215,48,87,27
Person-19,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,77.6,869,472,65,113,27
Person-20,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.9,616,142,40,95,27
Person-23,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,51.4,259,0,34,58,27
Person-24,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.5,57,81,35,79,27
Person-25,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,55.2,1062,16,25,68,27
Person-28,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.6,657,90,40,94,27
Person-29,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,44.4,864,0,26,65,27
Person-30,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,81.0,1187,388,71,127,27
Person-34,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,42.6,222,321,40,101,27
Person-38,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,46.1,918,1,32,117,27
Person-35,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,44.5,1137,128,51,99,27
Person-58,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.8,52,551,71,113,27
Person-22,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.3,1137,74,60,152,27
Person-1,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,74.1,1005,379,56,117,30
Person-2,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,76.3,997,274,51,111,30
Person-3,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,74.8,452,336,45,116,30
Person-4,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.7,1205,128,44,89,30
Person-5,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,80.2,733,516,65,142,30
Person-6,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.8,504,234,39,100,30
Person-7,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.2,150,353,52,118,30
Person-8,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,49.3,798,50,29,83,30
Person-9,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,64.5,468,109,34,93,30
Person-10,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,55.3,183,0,41,69,30
Person-12,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.8,730,53,29,70,30
Person-13,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,53.5,530,33,26,88,30
Person-14,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.0,563,34,28,87,30
Person-15,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.2,1120,22,39,90,30
Person-16,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.2,1083,16,30,71,30
Person-17,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,49.1,777,62,26,86,30
Person-19,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,71.8,865,472,58,113,30
Person-20,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.7,615,148,39,94,30
Person-23,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.9,261,1,36,55,30
Person-24,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,55.0,57,82,35,79,30
Person-25,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,55.7,1062,17,26,70,30
Person-28,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,53.7,656,93,42,95,30
Person-29,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,46.1,864,0,26,65,30
Person-30,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,80.8,1184,381,67,128,30
Person-38,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.6,918,1,32,116,30
Person-35,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.7,1141,131,49,102,30
Person-1,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.4,1008,388,56,121,33
Person-2,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.0,1000,286,53,111,33
Person-3,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.0,453,328,44,119,33
Person-4,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.4,1206,136,46,90,33
Person-5,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.5,733,506,62,134,33
Person-6,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,69.1,505,228,38,101,33
Person-7,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,80.1,147,361,57,119,33
Person-8,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,41.2,797,47,30,85,33
Person-9,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.4,470,106,33,94,33
Person-10,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,46.3,186,0,45,69,33
Person-12,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,53.7,731,55,30,73,33
Person-13,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,57.4,529,34,28,87,33
Person-14,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,58.4,564,35,27,87,33
Person-15,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.7,1121,25,41,89,33
Person-16,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,55.5,1087,17,28,72,33
Person-17,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,45.0,777,58,25,89,33
Person-18,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,40.9,382,221,46,88,33
Person-19,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,80.0,858,474,54,117,33
Person-20,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.8,615,153,39,93,33
Person-23,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,47.2,264,1,39,54,33
Person-24,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,58.6,57,81,35,80,33
Person-25,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.2,1064,20,27,69,33
Person-28,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.2,657,98,42,97,33
Person-29,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,45.2,864,1,26,65,33
Person-30,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,79.6,1182,374,63,121,33
Person-34,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,43.9,223,321,38,101,33
Person-38,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.6,917,2,34,116,33
Person-35,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,44.3,1144,126,51,112,33
Person-58,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,64.0,59,559,71,127,33
Person-1,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.3,1011,398,56,124,36
Person-2,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.2,1005,291,54,113,36
Person-3,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,77.8,453,323,45,121,36
Person-4,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.2,1209,136,49,91,36
Person-5,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.8,731,495,63,126,36
Person-6,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,66.8,504,224,39,103,36
Person-7,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,84.2,145,370,61,121,36
Person-9,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,58.5,470,102,32,92,36
Person-10,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.9,197,0,43,68,36
Person-12,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,57.0,730,60,31,73,36
Person-13,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,58.1,529,34,28,86,36
Person-14,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.7,564,36,27,86,36
Person-15,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.0,1122,28,41,87,36
Person-16,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.3,1088,17,29,71,36
Person-19,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,68.9,842,477,60,121,36
Person-20,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,63.9,614,155,39,93,36
Person-24,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,61.9,57,82,35,79,36
Person-25,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.3,1064,20,29,69,36
Person-30,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,85.1,1182,366,58,119,36
Person-34,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,45.3,223,322,38,100,36
Person-38,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.2,914,1,36,116,36
Person-58,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,61.4,64,562,69,127,36
Person-22,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,41.7,1155,85,46,126,36
Person-1,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.8,1015,406,58,125,39
Person-2,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,83.5,1009,298,55,110,39
Person-3,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,74.6,453,315,44,120,39
Person-4,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,69.3,1215,139,48,91,39
Person-5,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,77.7,729,486,58,129,39
Person-6,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.9,503,220,37,100,39
Person-7,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,83.9,144,379,62,124,39
Person-9,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,71.5,469,97,33,89,39
Person-10,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.4,208,0,38,65,39
Person-12,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,57.9,729,63,33,75,39
Person-13,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,58.1,530,34,27,86,39
Person-14,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,63.3,564,36,28,86,39
Person-15,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.3,1124,31,40,83,39
Person-16,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,61.5,1089,17,29,75,39
Person-17,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,40.0,776,53,27,82,39
Person-18,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.4,384,228,44,96,39
Person-19,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.5,836,482,55,120,39
Person-20,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.7,614,159,39,95,39
Person-24,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,66.9,56,82,36,79,39
Person-25,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,42.6,1065,22,30,68,39
Person-28,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,43.8,657,103,41,99,39
Person-30,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.3,1178,359,55,122,39
Person-34,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,44.4,223,322,39,101,39
Person-38,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,45.9,915,18,32,98,39
Person-51,2026-03-12 08:00:01,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,42.9,383,171,38,69,39
Person-35,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,53.7,1152,137,50,111,39
Person-65,2026-03-12 08:00:01,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,55.7,0,79,20,40,39
Person-1,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.6,1021,414,61,119,42
Person-2,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.3,1014,307,53,117,42
Person-3,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,77.5,453,305,43,115,42
Person-4,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,57.2,1219,144,47,93,42
Person-5,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.5,726,478,56,134,42
Person-6,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,69.9,502,213,37,98,42
Person-7,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,69.2,142,386,59,122,42
Person-9,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,63.4,469,93,32,90,42
Person-10,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,57.2,216,0,32,58,42
Person-12,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,61.2,730,65,31,74,42
Person-13,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,58.9,530,34,27,85,42
Person-14,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,58.0,564,37,29,86,42
Person-15,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,48.7,1124,35,40,88,42
Person-16,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,46.0,1094,19,25,73,42
Person-17,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.3,775,51,28,82,42
Person-18,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,47.6,383,234,43,96,42
Person-19,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.3,828,486,54,117,42
Person-20,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.3,613,165,41,98,42
Person-24,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,69.0,56,82,36,79,42
Person-28,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,48.3,657,108,41,97,42
Person-29,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,46.0,863,0,24,65,42
Person-30,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,77.5,1175,351,54,126,42
Person-34,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,43.0,223,322,41,102,42
Person-38,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,42.6,917,26,29,90,42
Person-51,2026-03-12 08:00:01,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,53.2,383,174,38,71,42
Person-35,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.5,1156,146,49,110,42
Person-22,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,47.9,1160,93,45,83,42
Person-65,2026-03-12 08:00:01,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,50.3,0,55,22,64,42
Person-1,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.9,1025,421,63,120,45
Person-2,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,76.8,1016,318,54,117,45
Person-3,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.1,452,298,44,115,45
Person-4,2026-03-12 08:00:01,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,48.3,1220,149,49,95,45
